CMF_30x model,"torch.Size([1024, 256])","torch.Size([6400, 256])",torch.Size([6400]),
CMF_30x model,"torch.Size([1024, 320, 628])","torch.Size([10, 628])",torch.Size([10]),
CMF_30x model,"torch.Size([1024, 320, 628])","torch.Size([15, 628])",torch.Size([15]),
CMF_30x model,"torch.Size([1024, 4800])","torch.Size([256, 4800])",torch.Size([256]),
CMF_30x model,"torch.Size([1024, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([1024, 256])","torch.Size([9420, 256])",torch.Size([9420]),
CMF_30x model,"torch.Size([1024, 4800])","torch.Size([256, 4800])",torch.Size([256]),
CMF_30x model,"torch.Size([1024, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([1024, 256])","torch.Size([4800, 256])",torch.Size([4800]),
CMF_30x model,"torch.Size([1024, 2500])","torch.Size([1024, 2500])",torch.Size([1024]),
CMF_30x model,"torch.Size([1024, 3200])","torch.Size([256, 3200])",torch.Size([256]),
CMF_30x model,"torch.Size([1024, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([1024, 1478])","torch.Size([256, 1478])",torch.Size([256]),
CMF_30x model,"torch.Size([1024, 1478])","torch.Size([128, 1478])",torch.Size([128]),
CMF_30x model,"torch.Size([1024, 128])","torch.Size([9375, 128])",torch.Size([9375]),
CMF_30x model,"torch.Size([1024, 128])","torch.Size([3185, 128])",torch.Size([3185]),
CMF_30x model,"torch.Size([1024, 9375])","torch.Size([2048, 9375])",torch.Size([2048]),
CMF_30x model,"torch.Size([1024, 3185])","torch.Size([2048, 3185])",torch.Size([2048]),
CMF_30x model,"torch.Size([1024, 320, 10])","torch.Size([10, 10])",torch.Size([10]),
CMF_30x model,"torch.Size([1024, 9216])","torch.Size([3200, 9216])",torch.Size([3200]),
CMF_30x model,"torch.Size([1024, 64, 50])","torch.Size([32, 50])",torch.Size([32]),
CMF_30x model,"torch.Size([1024, 2048])","torch.Size([256, 2048])",torch.Size([256]),
CMF_30x model,"torch.Size([1024, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([1024, 256])","torch.Size([1600, 256])",torch.Size([1600]),
CMF_30x model,"torch.Size([1024, 2048])","torch.Size([256, 2048])",torch.Size([256]),
CMF_30x model,"torch.Size([1024, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([1024, 256])","torch.Size([2048, 256])",torch.Size([2048]),
CMF_30x model,"torch.Size([1024, 64, 50])","torch.Size([32, 50])",torch.Size([32]),
CMF_30x model,"torch.Size([1024, 64, 32])","torch.Size([32, 32])",torch.Size([32]),
CMF_30x model,"torch.Size([1024, 1478])","torch.Size([128, 1478])",torch.Size([128]),
CMF_30x model,"torch.Size([1024, 128])","torch.Size([3648, 128])",torch.Size([3648]),
CMF_30x model,"torch.Size([1024, 3648])","torch.Size([9216, 3648])",torch.Size([9216]),
CMF_30x model,"torch.Size([1024, 9216])","torch.Size([3200, 9216])",torch.Size([3200]),
CMF_30x model,"torch.Size([1024, 64, 50])","torch.Size([32, 50])",torch.Size([32]),
CMF_30x model,"torch.Size([1024, 2048])","torch.Size([256, 2048])",torch.Size([256]),
CMF_30x model,"torch.Size([1024, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([1024, 256])","torch.Size([1600, 256])",torch.Size([1600]),
CMF_30x model,"torch.Size([1024, 2048])","torch.Size([256, 2048])",torch.Size([256]),
CMF_30x model,"torch.Size([1024, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([1024, 256])","torch.Size([2048, 256])",torch.Size([2048]),
CMF_30x model,"torch.Size([1024, 64, 50])","torch.Size([32, 50])",torch.Size([32]),
CMF_30x model,"torch.Size([1024, 64, 32])","torch.Size([32, 32])",torch.Size([32]),
CMF_30x model,"torch.Size([1024, 1478])","torch.Size([128, 1478])",torch.Size([128]),
CMF_30x model,"torch.Size([1024, 128])","torch.Size([3648, 128])",torch.Size([3648]),
CMF_30x model,"torch.Size([1024, 3648])","torch.Size([9216, 3648])",torch.Size([9216]),
CMF_30x model,"torch.Size([1024, 2160])","torch.Size([1024, 2160])",torch.Size([1024]),
CMF_30x model,"torch.Size([1024, 10240])","torch.Size([512, 10240])",torch.Size([512]),
CMF_30x model,"torch.Size([1024, 512])","torch.Size([10240, 512])",torch.Size([10240]),
CMF_30x model,"torch.Size([1024, 10240])","torch.Size([512, 10240])",torch.Size([512]),
